Day/hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
96,37.87463583,37.19494075,37.14535305,37.96917613,40.73431376,45.74693107,48.05600477,48.35364737,49.79413168,51.4673299,52.81181696,54.25685292,55.67718367,57.08270582,58.40096737,59.55243699,59.87303332,58.99928744,58.43519213,59.80976814,57.76432682,53.26422236,48.02946097,44.21538068
97,42.03621254,40.66131429,40.06026247,40.54361465,43.18417669,48.47269915,50.3781534,50.44376953,52.11414578,54.42320902,56.8192926,59.05320465,61.25404303,62.90036428,64.14246796,64.98912907,64.90105784,63.64955216,62.10712211,62.92811443,60.74928123,55.88484111,50.31787694,46.39855698
98,43.80944495,42.33412156,41.57116885,41.87018422,44.45347085,49.64054894,51.46077793,51.56744105,52.91208106,54.90976915,56.71208434,58.01914058,58.95054135,59.49002422,59.74467996,59.86341873,59.48456145,58.53475013,58.20996682,59.738733,57.98568203,53.70768505,48.73449079,45.35278104
99,43.24187202,41.937232,41.33816277,41.75124721,44.38240756,49.61284795,51.51820456,51.84182113,53.22196064,55.24645303,57.34290924,58.9930776,60.62860526,62.28446689,63.73593638,64.9843056,64.65533134,62.74537745,61.28176725,61.86592787,59.28760003,54.60998207,49.21103413,45.0986836
100,42.4869416,40.83672101,40.02797338,40.21643683,42.42437055,47.33240264,49.24607926,49.32049025,49.84390539,50.16787484,50.19414548,50.09701619,50.11871165,49.9587424,50.06712207,50.29334601,50.16289417,49.11763736,48.7386115,50.03250895,48.93341896,46.56769244,43.21894007,40.47226642
101,38.61833758,37.4868667,36.77812412,36.76134999,37.52326498,39.26424003,40.81128498,42.79191886,44.92344021,46.41719964,47.35661224,47.8884148,48.07039851,48.19142651,48.47182485,48.92436039,49.09928114,48.83594227,48.93453535,50.43124232,49.50560249,47.29373193,44.36982159,41.72230761
102,39.78592365,38.43928654,37.63230586,37.31202922,37.62431049,38.66996703,39.65232442,41.71421299,44.31372369,46.44756091,48.18349916,49.82647219,50.97249224,52.00859274,52.81136966,53.47702458,53.91830308,53.97568104,54.19992239,55.6722392,54.43507377,50.85832812,46.02429937,42.53118547
103,40.52798432,39.41177247,38.96875934,39.51920206,42.18666518,47.3100968,49.52212514,49.7617301,51.2291595,53.16637167,54.63509275,56.08195939,57.7432374,59.19271522,60.39000556,61.13683665,61.01414319,59.89923615,58.57192537,59.06426576,56.91915524,52.40437282,47.27020863,43.58478053
104,41.25734567,39.8096224,39.11635718,39.47570427,41.95039191,46.75821021,48.51576835,48.71372085,49.41054601,50.08555755,50.30973984,50.12318157,50.37099165,50.6117147,51.1720369,51.71428893,51.96064811,51.7586044,51.64743851,53.16801627,51.41103781,47.47648494,43.07658413,39.95403617
105,38.0769533,37.03326572,36.80049585,37.41331886,40.0677718,45.2097183,46.85967499,46.99116522,47.8575951,49.15753812,50.48913877,51.75281382,53.35479366,54.84535297,56.09624636,57.11000022,57.38857442,56.80176259,55.80995709,56.86802796,55.1273103,50.98291139,46.14670062,42.55477881
106,40.31305876,39.00589194,38.47990962,38.92393037,41.52972502,46.71860785,48.39962987,49.08105462,50.67730131,52.58944577,54.25918328,55.39412112,57.15519594,58.31433151,58.53434687,58.1804514,57.37420603,56.29268652,55.91169895,56.762145,54.95921443,50.70505179,45.86986482,42.59722101
107,40.57525576,39.37333097,38.91247682,39.24196278,41.62499793,46.5282563,48.27901895,48.98228205,50.67869371,52.44350722,53.89895881,55.05756165,56.18412298,56.48973157,56.26377852,56.09976289,55.30862916,54.29985434,53.53096073,52.68023781,50.69771506,47.578984,43.98175835,41.20337453
108,39.38365139,38.0181973,37.37227786,37.18326514,37.95289882,39.42289699,40.65665946,43.23719075,46.15954105,48.27737918,49.7908287,50.77987441,51.76470751,52.54874737,53.45680749,54.07266891,53.86942565,52.65354586,51.2465129,50.80343827,48.80730194,45.86241089,42.65705597,39.99655193
109,37.94439455,36.47017562,35.65149031,35.37182721,35.64808982,36.63745443,37.4541183,40.07085997,42.96991568,45.65758156,48.11738388,50.56073236,53.06049263,55.01545553,56.9190831,58.34013531,58.64288095,57.68396396,55.79337933,55.54084387,53.56082167,49.17688583,44.31645106,40.62135196
110,38.42197888,37.18890246,36.67474991,37.21934572,39.80961262,44.56452703,45.98196746,46.31880895,47.16594445,48.01761702,48.68168723,49.02655987,49.54440941,50.02804929,50.6573801,51.28481482,51.19353323,50.57980334,50.35856801,52.08309541,50.44670678,46.33762412,41.90325514,39.11092946
111,37.48304327,36.58028631,36.1238143,36.67138159,39.33831236,44.64634916,46.06388662,46.44867635,47.49948407,48.62156368,49.41295261,50.10152732,51.12809704,52.06057093,52.98716219,54.02755706,54.23530308,53.70124735,53.20227883,54.8360415,53.3568095,49.23513619,44.66395374,41.51420397
112,39.69757877,38.57746322,38.24436176,38.82353089,41.62729982,46.85821248,48.31076618,48.99940067,50.71830579,52.83599635,54.48393935,55.59271184,57.05061274,57.63468682,58.10305334,58.49518063,58.13457007,57.25206197,56.71808013,57.7366969,56.03504241,51.89095376,47.16574003,43.6634185
113,41.61876305,40.33579947,39.78895608,40.31309373,43.0805552,48.20257952,50.08365703,50.53129911,52.01932425,53.62450483,55.17921973,56.87947874,59.11675376,61.28450286,62.97381698,63.96841909,63.58883513,62.11864532,61.10028304,62.05837352,60.03344233,55.51936935,50.33281551,46.5343424
114,44.09719116,42.58434686,41.87461754,42.14001008,44.37080099,49.03075184,51.08350419,51.53446339,52.87932107,54.7175474,56.62389366,58.16233624,59.32852243,60.04193322,60.56298663,60.51315107,60.4380709,59.13324238,57.57597499,57.75812567,56.20282725,53.2477078,49.42909559,45.80393435
115,43.48210817,42.15502496,41.34408983,40.79812811,41.09952911,42.49728697,43.31599452,44.93070759,47.42851911,50.16008603,52.34689337,54.82580595,57.39987179,60.05920022,62.3875496,63.9925777,64.52715613,63.21864986,60.40107489,59.09192329,56.7641252,52.97005131,48.78398018,45.01583819
116,42.30948156,40.57887718,39.57478451,39.14348401,39.36940967,40.10854566,40.6846007,43.50712444,46.68327383,49.57778519,52.64450689,55.47852303,57.78504293,60.22916833,62.36422624,63.00401347,62.47799549,61.48062764,60.41270927,60.833753,59.07647158,54.70783133,49.65989109,45.92980931
117,43.21272362,41.42926792,40.7657893,41.14143717,43.33821655,47.81864215,49.14374225,49.51879053,50.86890954,52.6973932,54.44908663,55.76255899,57.20420757,58.22629164,58.8671858,59.64389663,59.66579112,58.71020089,57.19779458,57.32011644,55.19098759,50.52500388,45.53079105,42.06366898
118,40.00948411,38.79056989,38.25995311,38.68116042,41.11443554,45.89106342,47.40860921,47.75226042,48.69004231,49.69094463,50.21560352,50.33420619,50.40960901,50.18482254,49.74924174,49.61548923,49.18555502,48.61098361,48.49864378,49.98112306,48.77526753,45.39772666,41.55669095,38.99545147
119,37.49920119,36.81539878,36.57829382,37.39506546,40.32363971,45.52276522,46.75958185,46.60630034,46.9775274,47.54133264,48.06223568,48.50898558,49.2771226,49.96408099,50.62932274,51.68045993,52.15433714,51.77901339,51.15040564,52.21304436,51.09466228,47.03154494,42.19207818,39.01670926
120,37.17514606,36.2007714,35.8573594,36.48255956,39.2167185,44.11527587,45.46416056,46.13727338,47.55435722,48.93840867,50.33480821,51.68030791,53.48622543,55.32883141,57.07050112,58.6737814,59.14367066,58.24913611,56.45084725,56.57048424,54.65446405,50.01485031,44.75430054,40.98160527
121,38.79913193,37.39366734,36.74021307,36.87508787,39.31721802,43.92819631,45.36502927,46.54684488,48.45482493,50.47346503,52.30093838,54.12982394,56.34370589,58.17279615,59.72179739,60.72645423,60.6552328,58.97164888,56.40572265,55.93636559,54.20990094,50.70861607,46.32869044,42.55279949
122,39.87973652,38.13158916,37.11429892,36.75646776,37.25921332,38.50172279,39.77811931,42.71443144,45.59898418,48.32158229,50.87556747,53.18458082,55.10683798,56.79382053,58.37117791,59.26828052,59.39093607,58.25306275,55.79787005,54.70082405,52.4809446,48.82952014,45.08096703,42.36546326
123,40.07270887,38.16060822,36.96538741,36.3727888,36.412596,36.79022626,37.40257825,40.34034688,43.76758358,46.66913828,49.29733497,51.75989865,54.00454637,56.15159593,57.95821759,59.3480981,60.00235617,59.45707782,57.74779524,57.88283635,56.61882544,52.34191774,47.15210427,43.20894106
124,40.81042517,39.57004268,39.12398374,39.65321628,42.2235255,46.91094877,48.68876705,50.17579293,52.48779594,54.91439927,57.14316978,59.31974778,61.30577479,63.07696565,64.57260698,65.44386016,64.93938226,63.19180366,60.82519991,60.99999595,59.12539764,53.97600939,48.47699717,44.53363722
125,42.07449764,40.50834498,39.60109535,40.0406571,42.68759986,47.57867129,49.47442257,50.94748543,52.88001126,54.95592483,56.62147969,58.01788258,59.59358141,60.72149823,61.52338264,61.76080113,61.18956548,59.97610266,59.02963246,60.09268645,58.8148052,54.65995012,49.87328699,46.36309929
126,44.04593808,42.69522687,41.98087105,42.29708878,45.01839372,50.04476285,51.64410092,52.32899764,54.11943769,56.31002239,58.32979289,60.10777674,62.22951382,64.17891556,65.97184058,67.34905367,67.57346376,66.00299323,63.83059645,64.1069324,62.33908658,57.64750789,52.41109103,48.4368056
127,46.0514704,44.60237088,43.8405499,44.11166589,46.40582476,51.21672791,52.74431346,53.67102734,55.55964156,57.77805545,59.94037141,61.66372303,63.45749032,65.12300618,66.41618908,66.94527471,66.34993847,64.6265621,63.39334142,64.08042838,62.60564825,57.7131207,52.19953287,48.43681246
128,46.12527907,44.73773336,44.14240682,44.49386471,47.22315767,51.99501073,53.83418337,55.11748428,57.22439712,59.54932007,61.44090022,63.31774584,65.31793882,66.86103463,67.7613423,68.09056779,66.72135121,64.18490246,62.03325013,61.685796,60.27001086,57.2731548,53.44053681,49.90704888
129,47.35577699,45.63246413,44.55780845,44.03840927,44.54846381,45.81222882,47.23358464,50.56115591,54.06094807,56.89514718,58.77073119,60.53088871,62.07885996,63.6669949,65.21833241,66.04082037,65.81339567,64.2122214,62.65789632,62.45288528,61.27577827,58.32530233,54.67055381,51.13102401
130,48.33612442,46.36849751,45.21638224,44.60684573,44.60582319,45.17559441,45.76206704,48.28159668,51.19933159,53.72873797,55.37286958,56.54152982,57.7746716,59.14918986,60.08912146,60.11475269,60.05030741,59.51183041,59.30724509,59.96162575,59.265249,55.85266638,51.39742484,47.82637514
131,45.45871499,44.09691291,43.3404841,43.80793075,46.43073676,50.92135135,52.27577787,53.28896757,55.07384052,56.54950494,57.38430351,57.54487851,57.72305079,57.80858661,57.96856689,58.52065878,58.5429881,57.7349861,56.84500026,57.6049463,56.21783215,51.90790397,46.86767657,43.04151071
132,40.79318381,39.61084438,38.91357908,39.36590648,41.80792739,46.45767959,48.17783336,48.62272092,49.81484637,51.03595525,51.67476998,52.11636863,52.86079742,53.23405916,53.82414102,54.56162034,54.62315583,54.02207747,53.61874436,54.92489856,53.99941064,50.33930583,45.92518238,42.51222922
133,40.68283642,39.5352411,39.01144119,39.50485854,42.06038166,47.00681745,48.96751386,50.04100134,51.5465071,53.02491214,54.091144,54.73492692,55.0154287,54.89009094,55.04468791,55.42476265,54.91128684,54.04079452,53.62989269,54.45156964,53.60876471,50.11260197,45.89726344,42.85997855
134,41.1074159,40.10042918,39.82521529,40.42239944,43.01296646,47.99802461,50.1093562,51.74053781,54.06843401,56.81653839,59.43620493,61.76241619,64.03794533,65.10323223,65.4042847,65.63990835,64.60643174,62.84793498,61.18271455,61.62037256,60.15751331,55.72864105,50.57666823,46.84949809
135,44.27145592,42.91163543,42.35642197,42.67220747,45.1742238,49.88365719,51.89335298,53.04889248,54.51836462,56.18999304,57.62285013,58.79901955,59.3773119,59.07958654,59.02772539,59.37148035,59.21592475,57.88869529,56.5744652,56.62771547,56.09131645,53.56539129,49.68692252,46.16874306
136,43.94621939,42.46095659,41.53817686,41.31038817,41.92172881,43.29857963,44.80464167,48.18293341,51.9513447,55.47022684,58.44008995,60.90866211,62.93145914,64.72165729,66.35117883,67.23837231,67.3956778,66.12142438,64.0327644,63.67252327,62.44083299,59.25800815,55.43893433,51.86541845
137,48.52699249,46.01584664,44.48311741,43.56738271,43.30013805,43.42571059,44.06773085,46.22024418,48.99908045,51.79360667,54.18630771,55.84110529,56.61291772,56.97815766,57.50249232,58.75833441,59.9939249,60.27169941,59.73064465,60.33233082,59.84306942,56.34152659,51.59680177,47.86526256
138,45.44373692,44.01324078,43.39579945,43.96302512,46.78374154,51.41079749,53.465416,54.87900675,57.1772136,59.96290275,63.07057709,66.5449744,70.16113802,73.01984008,74.99409945,76.6846782,76.3778067,74.2354614,71.11738331,69.73201605,67.19964991,61.7558163,55.45522081,50.83458998
139,48.03649176,46.33847914,45.40834425,45.52350274,48.11207478,52.87259938,54.68083214,55.77845012,57.96700858,60.89171519,63.61140616,65.74774461,67.19257467,68.35804259,69.50953003,70.65043338,70.85152083,69.5150666,67.59634701,67.30023045,65.39740959,60.61662945,55.01507012,50.68377991
140,48.07669996,46.47891893,45.55444657,45.78223206,47.98365044,52.31679363,54.02310194,55.5944303,58.34910425,62.08507729,65.58773941,68.38926637,70.5780206,72.15089065,73.05044731,73.78146299,73.24705009,70.86000787,68.08560227,67.10693626,64.87051557,59.565223,53.64053587,49.24962444
141,46.20681772,43.99744952,42.86808093,42.97091746,45.19275746,49.74902294,51.46087013,52.1171508,53.67090534,55.09633306,55.5266985,55.29911421,55.78136418,55.93912423,55.55440384,55.41642626,54.74493891,53.68901738,53.26629729,54.61910835,54.11378542,50.57696776,46.34585267,43.00569461
142,40.99390825,39.76532209,39.22130246,39.54110656,41.74150966,46.10296733,47.98246365,49.08427837,50.3765669,51.85499753,52.97901072,54.09904354,55.52014823,56.68851935,57.64676862,58.12209569,57.88859374,56.59060229,55.58181444,56.13491798,55.65346946,53.09677381,49.70235189,46.56663865
143,44.46767406,43.13267156,42.23875517,42.12578796,42.67637475,43.64003552,44.96071416,48.37931577,52.14723397,55.62009588,58.39197496,59.98530463,60.40999676,60.36344483,60.18889829,59.27020149,58.27751612,57.06871476,55.88979846,55.75158968,54.46855682,51.80898109,48.72503401,45.66840969
144,43.35821626,41.86324777,40.74324902,40.12266564,40.18945021,40.50341669,40.43298351,42.06146608,44.55853119,46.80689289,48.79096227,50.58557526,52.00180492,53.28707315,54.79062826,56.30338589,57.40969098,57.60367237,56.60634182,56.10350146,55.81908974,53.10808509,49.52652701,46.22534545
145,43.87090106,42.12656728,41.23307538,41.15338949,41.91010135,42.8591966,43.85786618,47.03554373,51.29246393,55.25207707,58.34382982,60.35712037,61.35391398,61.84661935,61.30248369,60.78768391,59.88084247,58.9420212,58.09564626,57.46968131,54.9970704,50.49479579,45.66282044,42.11776007
146,39.95869265,38.753974,38.33088239,38.9560578,41.48657386,45.93452532,47.85806608,49.58442689,52.2991821,55.39267817,58.25211734,60.58901265,62.85490621,65.04992641,67.49841701,69.14072694,68.91115571,67.51892239,66.14074291,65.69070075,63.33077513,58.24391118,52.87653355,49.01456857
147,46.58211209,44.99326501,44.08121598,44.37049984,46.35370066,49.73974092,51.02952143,52.28667359,54.10297659,56.5028786,59.41092857,62.71917778,66.44906402,69.68371216,72.55342734,74.20439031,73.90590707,72.22318398,69.59267796,68.36316116,66.13034055,60.93395485,55.30287115,50.88395526
148,47.98787371,46.2242673,45.27313646,45.39663795,47.71742792,51.78345184,53.92065276,56.26429382,59.30205127,62.96966261,66.66864451,69.94905214,73.02078743,74.77516326,75.56641653,76.28946375,75.86174205,73.54057413,70.52366622,69.5061407,67.44168818,62.31741494,56.08294553,51.17994843
149,47.4423477,45.08542553,44.03900157,44.04622329,46.02989374,49.54719454,50.75183948,51.70958191,53.4064902,55.58538834,57.76806495,60.34172463,63.64867,66.54336336,68.90355436,70.71630152,71.06985801,69.36518885,66.63164764,64.75173669,63.00410448,59.25505678,54.70019779,50.32208174
150,47.29123375,45.18373427,43.88241841,43.27309324,43.49638571,44.24120406,45.63785882,48.98348695,52.43449235,56.05771238,59.355594,61.68842106,63.70801417,65.0894321,65.19016205,63.18191577,60.79965518,58.10416464,56.15706385,55.23519552,54.395728,51.66268672,48.07561501,44.66154848
151,42.19119246,40.29499085,39.17563673,38.55676041,38.52667823,38.61316448,39.69674011,42.80892147,46.2100505,49.2647823,52.1911397,55.05607198,57.7965121,60.42765619,62.51748989,64.08246536,65.05220334,64.55703238,62.74121754,61.15356908,59.87192342,55.26535464,49.58422851,45.11001849
152,42.26695367,40.43522055,39.53878128,39.85455112,42.13167256,45.75243119,48.08349586,50.65746483,54.01137434,57.68124718,61.2495396,64.67516547,68.12239734,70.83825083,73.22097461,74.7282431,74.77356444,73.28745947,70.34573347,67.95254251,65.80687762,60.29323874,53.91125698,48.97822448
153,45.73308497,43.68715054,42.49040335,42.39932646,44.60499441,48.28678097,50.63530432,53.44354471,57.19843838,61.49620991,65.42971462,69.03283846,72.58015841,75.13695393,77.23009465,78.48592323,78.12049758,76.19963612,73.33705071,70.85677855,68.59760291,63.00993435,56.4679167,51.51494039
154,48.14868512,45.74683219,44.36719035,44.2795846,46.45770829,50.11230539,52.46634542,55.29448762,59.30942565,63.63027308,67.66553406,71.29720966,74.69014643,77.26341255,79.43811205,80.67424891,80.13537222,77.99924213,74.79441506,72.10666468,69.94559306,64.25819136,57.82904556,52.41024393
155,48.96150338,46.46364514,44.92045125,44.69243016,46.56609749,50.10565414,52.55561208,55.88080962,60.06476853,64.70882366,69.09289617,72.94137943,76.47141979,79.21682648,81.20849277,82.25442142,81.69550448,79.2880929,75.78974655,73.05074978,70.70274007,65.131384,58.97482241,53.84440988
156,50.109778,47.69430951,46.24448464,45.75369286,47.45185238,50.58060407,53.14651629,56.86306257,61.52069849,66.39409716,70.84021592,74.56363427,77.68059446,80.07788438,81.56788751,81.93119254,80.95729521,78.40030974,74.72470249,71.92405887,69.39674107,64.74234674,59.4535797,54.47759476
157,50.86898822,48.06214189,46.29074251,45.24555017,45.24081025,45.49603925,47.57444918,52.40380381,57.72666917,63.31545656,68.18520524,71.94745309,74.89631016,77.0704929,78.59287902,79.52399795,79.26831815,77.39098761,74.33657912,71.3476594,69.14974266,64.56398443,59.26491364,54.53698554
158,50.87025067,48.07248055,46.23248571,44.92942559,44.41134205,43.94477773,45.59530246,50.46382465,56.02265934,61.66962562,66.51161008,70.8462514,74.1965595,76.79720697,78.70920465,79.90543345,80.01882915,78.57418065,75.62862963,72.80334626,70.65067085,65.67103424,59.57810056,54.3861929
159,50.7049479,48.28723779,46.93320488,46.83929622,48.78980069,51.54082155,54.16235361,57.80170025,62.54838495,67.92117964,72.86936416,77.2233127,81.09011244,83.99727708,86.10583786,86.94299201,86.43190726,84.43474968,81.44303988,78.23186729,75.50274936,69.44586235,62.67607062,57.2097416
160,53.36039993,50.61499377,48.81514219,48.36376235,49.96268459,52.36680222,54.82058605,59.2774313,64.33275364,70.06875941,75.47801503,79.74459037,83.17949959,85.51494013,86.28932297,85.75167573,85.25657339,83.67910739,80.89269035,77.93502114,75.32705886,69.21056149,62.7442098,57.27095496
161,53.29705143,50.81807495,49.23163432,48.91749435,50.52319774,52.96784881,55.53118841,59.93874981,65.10712113,70.75698392,76.22690146,80.71922103,84.47124376,86.96052035,88.22943707,88.66904651,88.09281708,86.45436897,83.28457814,79.80391448,77.10243706,71.25116838,64.65399372,59.32514135
162,55.37541563,52.66741519,51.04887753,50.64537263,52.16108463,54.60448687,57.16378527,61.30190239,66.26213375,71.21074186,75.48850189,79.14198837,82.5608504,85.15034659,86.65989157,87.39351281,86.95072719,84.77652993,81.57306153,78.75704017,76.7806734,71.44961623,65.45516852,60.41364231
163,56.8261817,54.48909565,52.99290519,52.65937812,54.12318911,56.12299572,58.20259766,62.06040804,66.44361217,71.24259563,75.307565,78.89193584,81.98710342,84.14190694,85.19840732,85.1484631,84.21324896,81.56585336,77.99563581,75.1498088,73.32583813,68.90459229,63.69687757,59.12324015
164,55.67677348,53.19317902,51.49629616,50.55054818,50.5265204,50.81023038,51.74289584,54.94855211,59.16439886,63.2613745,66.69295289,69.84697281,72.6759417,74.93658199,76.34474763,77.12464121,77.01039504,75.16919092,71.75501195,69.078856,67.77999374,64.28005031,60.38696858,56.35021056
165,53.23035095,50.97897223,49.36886812,48.37481282,48.21876684,48.02715161,48.92022289,52.20626294,56.1157786,59.86517357,63.21017797,66.03175343,68.20982226,70.49729207,72.38022082,72.94327162,72.75370417,71.59281414,69.62447406,67.92762633,67.01860267,63.09916935,57.94070037,53.50160115
166,50.47052333,48.58285718,47.79958738,48.32083513,50.51647111,53.48944308,55.86894574,58.93915961,62.56176662,66.55179951,70.39098539,73.98832111,77.01896645,78.19650584,78.90584309,79.41525161,79.1411788,77.50078578,74.78604231,72.236778,70.29860867,65.51353813,59.6095552,55.04393431
167,51.91821774,49.93720662,48.89749407,49.11615595,51.08899044,54.03664106,55.82777605,57.72229776,60.00303234,62.61753979,65.05905127,66.65589472,67.3264198,67.58351734,67.96371798,67.99020244,67.21274301,65.97428731,64.53802711,64.00972105,63.2994966,60.11198017,55.87138884,52.21603967
168,49.93327893,48.5316212,47.91448465,48.27000779,50.24243115,53.66584619,55.5511154,57.21125316,59.22947683,61.65089068,63.69709724,65.30930786,66.927376,68.21307837,69.17202381,69.31894111,68.70717253,67.24155195,65.44965498,64.78840048,64.03112653,60.75189808,56.29053821,52.5538782
169,50.08701242,48.5374323,47.77804543,48.04598917,49.9807678,52.87854094,54.93106279,57.58289722,60.50585439,64.26323888,67.78994987,71.21745155,74.19983744,76.11001658,77.85667238,78.44137312,77.5092881,75.72759902,73.15134068,71.16360982,69.59174762,65.11772608,59.74444725,55.12037596
170,51.94832623,49.804672,48.6053702,48.53074149,50.15710679,52.54264328,54.59466225,57.8024718,61.8771909,66.32478305,70.27852307,73.66160937,76.66514252,79.11519636,80.40266325,80.39413208,78.93085327,76.06440369,73.13806312,71.045792,69.53656591,65.72019343,60.8890063,56.26895514
171,52.89873782,50.41402006,48.84244748,48.0811202,48.33830643,48.80320556,50.45612869,54.34609107,58.41367461,62.45393371,65.56964982,68.11142427,69.56028712,70.10473005,70.23947046,69.93023987,69.22717842,67.58821453,65.59241558,64.81124873,63.98175239,61.14816959,57.17386722,53.64198316
172,50.95023079,49.01389602,47.77784244,47.23350117,47.30094373,47.75503148,48.65583755,51.72305795,55.38753254,58.88638485,62.21689099,65.04384776,67.2087358,68.34602221,68.24431599,68.12033208,67.62296937,66.36909258,64.75217796,63.88863294,63.81901315,60.86101932,56.41857715,52.66446941
173,50.23236318,48.56295183,47.71671509,48.10293149,50.32230354,53.3562317,55.76648535,58.73632579,62.35481372,66.45335875,70.48571734,74.06103654,77.4541539,80.10868528,81.89794355,82.58511329,82.00047523,80.0373403,77.14500232,74.75555643,73.08738448,67.96721208,61.95494354,57.00466658
174,53.550993,51.3621025,49.99521029,49.90552152,51.70529801,54.44310728,56.33381879,59.59738005,64.14128336,69.19727538,73.87821207,77.85144227,81.38195165,83.70723074,85.22618398,85.66833119,84.66939301,82.34793294,79.33699748,76.5173141,74.39009178,69.0228016,62.81151718,57.63772677
175,54.03050616,51.66810545,50.14709282,50.01646233,51.69468973,54.12061825,56.34514248,60.44841289,65.54454915,70.84005803,75.612731,79.68360346,83.38607423,86.07604799,87.85425331,88.33772532,87.65004714,85.43037776,82.12974724,78.54329573,76.09963578,70.49834096,64.12344812,58.70750111
176,54.91807122,52.37272442,50.77624744,50.45489794,52.09578033,54.56632219,57.07844862,61.40428038,66.28689652,71.19922293,76.06761767,80.01582315,83.6669129,86.30325597,87.97202279,88.55457054,87.97348067,85.94278453,82.6694373,79.40107613,77.15286234,71.88629197,65.74032152,60.610844
177,56.90923412,54.38268798,52.75079663,52.44065013,53.8238646,55.5662938,57.73199204,62.26079685,67.29059728,72.59227652,77.12839958,80.67816668,84.10657333,86.18226575,87.07773153,86.82132505,85.61933844,82.57458473,78.23534896,74.23670162,71.62867304,67.24968307,62.15331115,57.68776802
178,54.45630663,52.11850822,50.43027629,49.44163174,49.53116188,49.72075176,50.98712595,54.7467031,59.25020002,63.74226766,67.95338838,71.38291792,74.03244138,76.05442033,77.44135518,77.95405196,77.65647446,76.07792678,73.22407443,70.30666911,68.20638049,63.81305279,59.05546462,54.56426826
179,51.15506696,48.6249322,46.88467431,45.86305435,45.70223392,45.69617271,46.79263303,50.1631546,54.39938427,59.06862603,64.20426508,68.86508291,72.53318561,75.15424781,76.22150294,76.56204579,76.48848509,75.14426599,72.69767763,70.14467142,68.64868898,64.37706201,58.91843467,54.38667855
180,51.31669992,49.31375146,48.34460432,48.67681308,50.58549742,52.99852842,55.48932001,59.59931922,64.62208062,70.01173597,75.01364434,78.9615991,81.63448247,83.52863891,85.49767326,86.41412986,85.7154596,83.97230811,81.28371487,78.27580633,76.03813641,70.62453983,64.37190793,59.10089195
181,55.23343458,52.72056033,50.95294313,50.53060964,51.86143511,54.19568471,55.93064561,59.27110948,63.99649061,68.92072994,73.70181289,77.55942697,80.50521811,81.72230876,81.22907056,80.38989931,78.40628012,75.68555656,72.51631815,70.24052014,68.65266692,64.2037739,58.59036295,53.80027773
182,50.44495497,48.31952293,47.11688727,47.14484119,49.03385366,51.55562426,53.75753217,57.4491602,62.05868236,66.95560259,70.18473203,72.19977289,74.21443994,75.64547787,77.32517592,77.13617178,76.07523388,74.40590657,72.09277402,69.89409441,68.4523746,64.05144611,58.51121162,53.88678708
183,50.5218666,48.28646109,47.02562874,46.74902178,48.2182314,50.5991907,52.68215334,56.40526482,60.96806676,65.68864792,69.98336803,73.70816463,77.24173854,79.82055197,81.71074572,82.64640784,81.64667742,79.11111617,75.82333605,73.25021403,71.60266543,67.23688436,62.20629241,57.72613752
184,54.53465464,52.23953563,50.80969061,50.29513552,50.91093264,51.65930297,52.42377805,55.82821901,60.41580836,65.0102361,69.21791836,72.63025314,75.10538827,76.83662769,77.8980271,78.3659658,77.66499425,75.79698109,72.81031242,70.38267343,68.84976576,65.18811636,61.01364947,56.83787642
185,53.71124152,51.39192834,49.89271333,48.99118791,48.82378499,48.77155763,49.5833111,53.72327354,59.12241978,64.79446124,69.72699665,73.58815962,76.18880856,77.9862176,78.75760679,78.68479364,78.07018263,76.19138882,72.90651926,69.63964806,67.22829699,64.33572918,61.6277408,58.11786609
186,54.89908977,52.39637509,50.65878703,49.58932231,49.20685903,48.86739923,49.61913086,53.66164675,58.901262,64.07683033,68.84329765,72.94481172,76.04504647,78.46240538,80.0711928,81.02114565,81.1008753,79.78638985,77.12165438,74.79397016,73.61738794,69.4996186,64.311069,59.9489405
187,56.95770338,54.96756917,53.71192238,53.68764483,55.33867176,57.624255,59.41148826,62.67553509,67.16145997,71.80232834,76.05611638,79.58227368,82.56407703,84.680735,85.79988313,86.10518331,85.19098522,83.08746141,80.03839441,77.68946262,75.93886205,70.92823338,65.23799202,60.33886929
188,57.31899803,55.43771763,54.37299499,54.45478577,56.21801215,58.70549294,60.4481399,63.21900375,67.01527369,71.42856936,74.74168753,77.22970857,79.57486152,81.4614318,82.14964606,81.74416515,80.2553952,78.1036013,75.61061773,74.31770547,73.24929441,69.1792522,64.00402758,59.65707052
189,56.85167869,55.00105514,53.94577756,53.94055001,55.68458166,57.83190202,59.22649497,61.6929582,65.11470112,68.82587789,72.05088525,74.27942484,76.18432936,77.44301876,78.63794117,79.45087956,79.23235041,77.8505006,75.34927863,73.69204371,72.35623948,67.98939959,62.86898252,58.41715282
190,55.565219,53.47573209,52.33984272,52.17218016,53.66074506,55.81026581,57.57812419,61.02598846,65.50995928,70.20280425,74.35620096,78.01880417,81.60698822,84.69639838,86.9526853,87.8534026,87.15688697,84.90468704,81.29883658,77.95382852,75.7139214,70.40818814,64.26650708,59.09883363
